family_id,device_name,device_mac,resample_at,resample_at_utc,event_seq,acvl,resample_acvl,resample_acvl_increment,01_744DBD2A408C_rssi,02_744DBD2A4C34_rssi,04_744DBD2A4BF8_rssi,05_744DBD2A4C0C_rssi,07_744DBD2A40BC_rssi,08_2462ABC02780_rssi,09_744DBD2A4C20_rssi,10_744DBD2A4C00_rssi,12_744DBD2A4BE4_rssi,13_2462ABC1C7E0_rssi
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369974,2025/03/19 07:39:34,20663,16320897,16320908.59,16.69,,,,,,-71.90,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369975,2025/03/19 07:39:35,20663,16320897,16320924.62,16.03,,,,,,-71.77,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369976,2025/03/19 07:39:36,20663,16320897,16320940.65,16.03,,,,,,-71.64,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369977,2025/03/19 07:39:37,20663,16320897,16320956.68,16.03,,,,,,-71.50,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369978,2025/03/19 07:39:38,20666,16321017,16320972.71,16.03,,,,,,-71.37,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369979,2025/03/19 07:39:39,20666,16321017,16320988.74,16.03,,,,,,-71.24,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369980,2025/03/19 07:39:40,20666,16321017,16321004.77,16.03,,,,,,-71.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369981,2025/03/19 07:39:41,20666,16321017,16321021.49,16.72,,,,,,-71.05,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369982,2025/03/19 07:39:42,20666,16321017,16321040.44,18.95,,,,,,-71.27,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369983,2025/03/19 07:39:43,20666,16321017,16321059.39,18.95,,,,,,-71.50,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369984,2025/03/19 07:39:44,20666,16321017,16321078.33,18.95,,,,,,-71.72,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369985,2025/03/19 07:39:45,20666,16321017,16321097.28,18.95,,,,,,-71.94,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369986,2025/03/19 07:39:46,20669,16321188,16321116.23,18.95,,,,,,-72.16,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369987,2025/03/19 07:39:47,20669,16321188,16321135.17,18.95,,,,,,-72.38,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369988,2025/03/19 07:39:48,20669,16321188,16321154.12,18.95,,,,,,-72.60,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369989,2025/03/19 07:39:49,20669,16321188,16321173.07,18.95,,,,,,-73.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369990,2025/03/19 07:39:50,20669,16321188,16321191.50,18.43,,,,,,-73.04,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369991,2025/03/19 07:39:51,20669,16321188,16321208.02,16.52,,,,,,-73.23,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369992,2025/03/19 07:39:52,20669,16321188,16321224.54,16.52,,,,,,-73.42,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369993,2025/03/19 07:39:53,20669,16321188,16321241.06,16.52,,,,,,-73.61,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369994,2025/03/19 07:39:54,20669,16321188,16321257.58,16.52,,,,,,-73.80,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369995,2025/03/19 07:39:55,20669,16321188,16321274.10,16.52,,,,,,-73.99,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369996,2025/03/19 07:39:56,20672,16321362,16321290.62,16.52,,,,,,-74.18,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369997,2025/03/19 07:39:57,20672,16321362,16321307.14,16.52,,,,,,-74.37,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369998,2025/03/19 07:39:58,20672,16321362,16321323.66,16.52,,,,,,-74.56,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742369999,2025/03/19 07:39:59,20672,16321362,16321340.18,16.52,,,,,,-74.75,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370000,2025/03/19 07:40:00,20672,16321362,16321356.70,16.52,,,,,,-75.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370001,2025/03/19 07:40:01,20672,16321362,16321389.43,32.74,,,,,,-74.73,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370002,2025/03/19 07:40:02,20672,16321362,16321429.83,40.40,,,,,,-74.33,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370003,2025/03/19 07:40:03,20672,16321362,16321470.24,40.40,,,,,,-73.92,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370004,2025/03/19 07:40:04,20672,16321362,16321510.64,40.40,,,,,,-73.52,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370005,2025/03/19 07:40:05,20675,16321664,16321551.04,40.40,,,,,,-73.12,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370006,2025/03/19 07:40:06,20675,16321664,16321591.44,40.40,,,,,,-72.72,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370007,2025/03/19 07:40:07,20675,16321664,16321631.84,40.40,,,,,,-72.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370008,2025/03/19 07:40:08,20675,16321664,16321667.82,35.98,,,,,,-72.18,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370009,2025/03/19 07:40:09,20675,16321664,16321686.52,18.70,,,,,,-73.07,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370010,2025/03/19 07:40:10,20675,16321664,16321705.22,18.70,,,,,,-73.96,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370011,2025/03/19 07:40:11,20675,16321664,16321723.93,18.70,,,,,,-74.85,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370012,2025/03/19 07:40:12,20675,16321664,16321742.63,18.70,,,,,,-75.74,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370013,2025/03/19 07:40:13,20678,16321832,16321761.34,18.70,,,,,,-76.64,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370014,2025/03/19 07:40:14,20678,16321832,16321780.04,18.70,,,,,,-77.53,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370015,2025/03/19 07:40:15,20678,16321832,16321798.74,18.70,,,,,,-78.42,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370016,2025/03/19 07:40:16,20678,16321832,16321817.45,18.70,,,,,,-80.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370035,2025/03/19 07:40:35,20684,16322135,16322138.00,320.56,,,,,,-76.79,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370036,2025/03/19 07:40:36,20684,16322135,16322154.06,16.06,,,,,,-75.69,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370037,2025/03/19 07:40:37,20684,16322135,16322170.13,16.06,,,,,,-74.58,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370038,2025/03/19 07:40:38,20684,16322135,16322186.19,16.06,,,,,,-73.47,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370039,2025/03/19 07:40:39,20684,16322135,16322202.25,16.06,,,,,,-72.36,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370040,2025/03/19 07:40:40,20687,16322280,16322218.31,16.06,,,,,,-71.25,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370041,2025/03/19 07:40:41,20687,16322280,16322234.37,16.06,,,,,,-70.15,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370042,2025/03/19 07:40:42,20687,16322280,16322250.43,16.06,,,,,,-69.04,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370043,2025/03/19 07:40:43,20687,16322280,16322266.49,16.06,,,,,,-67.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370044,2025/03/19 07:40:44,20687,16322280,16322285.25,18.75,,,,,,-67.06,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370045,2025/03/19 07:40:45,20687,16322280,16322318.24,32.99,,,,,,-67.44,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370046,2025/03/19 07:40:46,20687,16322280,16322351.23,32.99,,,,,,-67.82,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370047,2025/03/19 07:40:47,20687,16322280,16322384.22,32.99,,,,,,-68.20,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370048,2025/03/19 07:40:48,20687,16322280,16322417.21,32.99,,,,,,-68.58,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370049,2025/03/19 07:40:49,20687,16322280,16322450.21,32.99,,,,,,-68.96,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370050,2025/03/19 07:40:50,20690,16322628,16322483.20,32.99,,,,,,-69.34,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370051,2025/03/19 07:40:51,20690,16322628,16322516.19,32.99,,,,,,-69.71,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370052,2025/03/19 07:40:52,20690,16322628,16322549.18,32.99,,,,,,-70.09,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370053,2025/03/19 07:40:53,20690,16322628,16322582.17,32.99,,,,,,-70.47,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370054,2025/03/19 07:40:54,20690,16322628,16322615.17,32.99,,,,,,-71.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370055,2025/03/19 07:40:55,20690,16322628,16322643.59,28.42,,,,,,-71.33,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370056,2025/03/19 07:40:56,20690,16322628,16322669.10,25.51,,,,,,-71.87,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370057,2025/03/19 07:40:57,20690,16322628,16322694.62,25.51,,,,,,-72.40,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370058,2025/03/19 07:40:58,20690,16322628,16322720.13,25.51,,,,,,-72.94,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370059,2025/03/19 07:40:59,20693,16322818,16322745.64,25.51,,,,,,-73.48,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370060,2025/03/19 07:41:00,20693,16322818,16322771.16,25.51,,,,,,-74.01,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370061,2025/03/19 07:41:01,20693,16322818,16322796.67,25.51,,,,,,-75.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370062,2025/03/19 07:41:02,20693,16322818,16322818.47,21.80,,,,,,-75.24,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370063,2025/03/19 07:41:03,20693,16322818,16322821.35,2.88,,,,,,-76.68,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370064,2025/03/19 07:41:04,20693,16322818,16322824.23,2.88,,,,,,-78.11,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370065,2025/03/19 07:41:05,20693,16322818,16322827.11,2.88,,,,,,-79.55,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370066,2025/03/19 07:41:06,20693,16322818,16322829.99,2.88,,,,,,-80.99,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370067,2025/03/19 07:41:07,20696,16322844,16322832.87,2.88,,,,,,-82.43,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370068,2025/03/19 07:41:08,20696,16322844,16322835.74,2.88,,,,,,-83.87,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370069,2025/03/19 07:41:09,20696,16322844,16322838.62,2.88,,,,,,-85.31,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370070,2025/03/19 07:41:10,20696,16322844,16322841.50,2.88,,,,,,-88.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370071,2025/03/19 07:41:11,20696,16322844,16322845.23,3.72,,,,,,-87.71,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370072,2025/03/19 07:41:12,20696,16322844,16322854.51,9.29,,,,,,-85.53,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370073,2025/03/19 07:41:13,20696,16322844,16322863.80,9.29,,,,,,-83.35,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370074,2025/03/19 07:41:14,20696,16322844,16322873.08,9.29,,,,,,-81.17,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370075,2025/03/19 07:41:15,20696,16322844,16322882.37,9.29,,,,,,-79.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370076,2025/03/19 07:41:16,20696,16322844,16322891.65,9.29,,,,,,-76.82,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370077,2025/03/19 07:41:17,20699,16322942,16322900.94,9.29,,,,,,-74.64,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370078,2025/03/19 07:41:18,20699,16322942,16322910.22,9.29,,,,,,-72.46,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370079,2025/03/19 07:41:19,20699,16322942,16322919.51,9.29,,,,,,-70.28,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370080,2025/03/19 07:41:20,20699,16322942,16322928.80,9.29,,,,,,-68.10,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370081,2025/03/19 07:41:21,20699,16322942,16322938.08,9.29,,,,,,-65.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370082,2025/03/19 07:41:22,20699,16322942,16322951.43,13.35,,,,,,-64.90,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370083,2025/03/19 07:41:23,20699,16322942,16322967.74,16.31,,,,,,-64.74,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370084,2025/03/19 07:41:24,20699,16322942,16322984.06,16.31,,,,,,-64.57,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370085,2025/03/19 07:41:25,20701,16323040,16323000.37,16.31,,,,,,-64.40,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370086,2025/03/19 07:41:26,20701,16323040,16323016.69,16.31,,,,,,-64.24,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370087,2025/03/19 07:41:27,20701,16323040,16323033.00,16.31,,,,,,-64.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370088,2025/03/19 07:41:28,20701,16323040,16323049.13,16.13,,,,,,-60.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370089,2025/03/19 07:41:29,20702,16323063,16323064.87,15.74,,,,,,-60.13,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370090,2025/03/19 07:41:30,20702,16323063,16323078.92,14.05,,,,,,-61.13,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370091,2025/03/19 07:41:31,20702,16323063,16323092.96,14.05,,,,,,-62.12,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370092,2025/03/19 07:41:32,20702,16323063,16323107.01,14.05,,,,,,-63.12,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370093,2025/03/19 07:41:33,20702,16323063,16323121.06,14.05,,,,,,-64.11,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370094,2025/03/19 07:41:34,20705,16323190,16323135.10,14.05,,,,,,-65.11,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370095,2025/03/19 07:41:35,20705,16323190,16323149.15,14.05,,,,,,-66.11,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370096,2025/03/19 07:41:36,20705,16323190,16323163.20,14.05,,,,,,-67.10,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370097,2025/03/19 07:41:37,20705,16323190,16323177.25,14.05,,,,,,-69.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370115,2025/03/19 07:41:55,20710,16323403,16323415.05,237.80,,,,,,-62.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370116,2025/03/19 07:41:56,20711,16323437,16323437.86,22.81,,,,,,-62.08,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370117,2025/03/19 07:41:57,20711,16323437,16323447.94,10.08,,,,,,-63.08,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370118,2025/03/19 07:41:58,20711,16323437,16323458.02,10.08,,,,,,-64.08,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370119,2025/03/19 07:41:59,20711,16323437,16323468.10,10.08,,,,,,-65.08,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370120,2025/03/19 07:42:00,20711,16323437,16323478.18,10.08,,,,,,-66.07,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370121,2025/03/19 07:42:01,20714,16323528,16323488.26,10.08,,,,,,-67.07,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370122,2025/03/19 07:42:02,20714,16323528,16323498.34,10.08,,,,,,-68.07,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370123,2025/03/19 07:42:03,20714,16323528,16323508.42,10.08,,,,,,-69.06,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370124,2025/03/19 07:42:04,20714,16323528,16323518.49,10.08,,,,,,-71.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370125,2025/03/19 07:42:05,20714,16323528,16323529.37,10.87,,,,,,-70.97,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370126,2025/03/19 07:42:06,20714,16323528,16323553.40,24.03,,,,,,-70.40,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370127,2025/03/19 07:42:07,20714,16323528,16323577.43,24.03,,,,,,-69.83,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370128,2025/03/19 07:42:08,20714,16323528,16323601.46,24.03,,,,,,-69.26,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370129,2025/03/19 07:42:09,20714,16323528,16323625.49,24.03,,,,,,-68.69,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370130,2025/03/19 07:42:10,20714,16323528,16323649.51,24.03,,,,,,-68.12,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370131,2025/03/19 07:42:11,20717,16323781,16323673.54,24.03,,,,,,-67.55,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370132,2025/03/19 07:42:12,20717,16323781,16323697.57,24.03,,,,,,-66.98,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370133,2025/03/19 07:42:13,20717,16323781,16323721.60,24.03,,,,,,-66.41,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370134,2025/03/19 07:42:14,20717,16323781,16323745.63,24.03,,,,,,-65.84,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370135,2025/03/19 07:42:15,20717,16323781,16323769.66,24.03,,,,,,-65.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370136,2025/03/19 07:42:16,20717,16323781,16323787.91,18.26,,,,,,-62.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370137,2025/03/19 07:42:17,20718,16323800,16323801.09,13.18,,,,,,-62.17,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370138,2025/03/19 07:42:18,20718,16323800,16323815.24,14.15,,,,,,-64.33,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370139,2025/03/19 07:42:19,20718,16323800,16323829.39,14.15,,,,,,-66.50,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370140,2025/03/19 07:42:20,20720,16323885,16323843.55,14.15,,,,,,-68.66,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370141,2025/03/19 07:42:21,20720,16323885,16323857.70,14.15,,,,,,-70.82,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370142,2025/03/19 07:42:22,20720,16323885,16323871.85,14.15,,,,,,-75.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370143,2025/03/19 07:42:23,20720,16323885,16323885.69,13.83,,,,,,-74.95,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370144,2025/03/19 07:42:24,20720,16323885,16323895.34,9.65,,,,,,-74.29,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370145,2025/03/19 07:42:25,20721,16323914,16323904.99,9.65,,,,,,-73.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370146,2025/03/19 07:42:26,20721,16323914,16323914.64,9.66,,,,,,-72.95,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370147,2025/03/19 07:42:27,20721,16323914,16323924.41,9.76,,,,,,-72.12,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370148,2025/03/19 07:42:28,20721,16323914,16323934.17,9.76,,,,,,-71.29,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370149,2025/03/19 07:42:29,20723,16323973,16323943.93,9.76,,,,,,-70.46,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370150,2025/03/19 07:42:30,20723,16323973,16323953.70,9.76,,,,,,-69.64,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370151,2025/03/19 07:42:31,20723,16323973,16323963.46,9.76,,,,,,-68.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370170,2025/03/19 07:42:50,20729,16324080,16324080.01,116.55,,,,,,-80.95,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370171,2025/03/19 07:42:51,20729,16324080,16324080.68,0.67,,,,,,-77.62,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370172,2025/03/19 07:42:52,20730,16324082,16324081.34,0.67,,,,,,-71.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370173,2025/03/19 07:42:53,20730,16324082,16324082.06,0.72,,,,,,-71.00,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370174,2025/03/19 07:42:54,20730,16324082,16324086.87,4.82,,,,,,-70.66,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742370175,2025/03/19 07:42:55,20730,16324082,16324091.69,4.82,,,,,,-70.33,,,,
